Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberOnLink;Average;2,3576909162289;0,157337573339777;7,5537503857427;2,53062760945797;3,5378192553467
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberOnLink;Maximum;6,7;1;17;4,19877138696548;5,86988548061677
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];FlowTime;TimeOnLink;Average (Minutes);12,0462521758129;0,817338043323518;38,4654488521049;12,9331093220314;18,0804963243038
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);18,8028702864745;0,81733804332373;60,7970210539247;20,7149153074214;28,9594668032443
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);5,32995339328498;0,817338043323304;15,9348978500276;5,19746966554572;7,26606640705483
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Throughput;NumberEntered;Total;1413,9;1386;1431;9,28032805670144;12,9739054344566
Scenario6;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Throughput;NumberExited;Total;1411,8;1386;1431;9,80083993135282;13,7015814172428
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberAccumulated;Average;0,728479351009128;0;7,28478466113295;1,64781806794505;2,30365086838394
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberAccumulated;Maximum;1,6;0;14;3,13068935539763;4,37670601657863
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberOnLink;Average;0,886230160705519;0,155111792089812;7,44156890125505;1,64757549189038;2,30331174688146
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberOnLink;Maximum;4,2;1;14;2,5636;3,58391468152416
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);4,53880011682589;0,805775543323693;38,1360212783456;8,44410158526195;11,8048602136456
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);6,80333134892638;0,805775543323932;60,7813335993484;13,5664712322727;18,9659367396698
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);2,31465671351171;0,805775543323399;15,8945872452065;3,41308920696597;4,77150121633523
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Throughput;NumberEntered;Total;1410,6;1386;1430;9,64530757622586;13,4841470706242
Scenario6;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Throughput;NumberExited;Total;1409,4;1386;1430;9,91846805913091;13,8660256262083
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberAccumulated;Average;2,20903978543299;0;7,38664526532912;2,54429809469872;3,55693060374656
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberAccumulated;Maximum;4,3;0;14;4,79309206671434;6,70074622710038
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberOnLink;Average;2,36787785420815;0,156413753543089;7,54568427609295;2,54450858372608;3,5572248675613
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberOnLink;Maximum;6,4;1;14;3,81795105259352;5,33749837366616
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);12,063159354468;0,813125543323725;38,4807734840002;12,9573977424433;18,1144515538659
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);18,7997899091815;0,813125543324134;60,802440638912;20,7162173312409;28,9612870334996
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);5,32203487461081;0,813125543323281;15,8514372005956;5,193155681116;7,26003545365589
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Throughput;NumberEntered;Total;1408,5;1386;1429;9,74528592705212;13,6239168784572
Scenario6;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Throughput;NumberExited;Total;1406,3;1384;1429;9,3511200377281;13,0728726758888
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberAccumulated;Average;3,65306323055375;0;7,41947670519542;2,7547625392339;3,85116005167466
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberAccumulated;Maximum;7;0;16;5,36347924392367;7,49814791946799
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberOnLink;Average;3,80965525105774;0,155408688375882;7,57579731084168;2,75478788433752;3,85119548414813
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberOnLink;Maximum;8,8;3;16;4,1545331578891;5,80804040389987
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);19,5112559248265;0,803838043323526;38,8575351262502;14,1065997576807;19,7210368146111
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);30,7872002557477;0,803838043323708;60,788197212932;22,6074558689632;31,6052398972877
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);8,31228709601876;0,803838043323282;15,8314780081588;5,66137202942389;7,91460225223222
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Throughput;NumberEntered;Total;1405,8;1384;1428;9,15295131419369;12,7958326549441
Scenario6;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Throughput;NumberExited;Total;1402,5;1381;1421;8,43840204067097;11,7968922461243
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberAccumulated;Average;1,39826388889948E-06;0;1,39826388889948E-05;3,16287291669063E-06;4,421698658887E-06
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberAccumulated;Maximum;0,1;0;1;0,2262;0,316227766016838
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberOnLink;Average;0,162522439100322;0,159901857533779;0,164771964869832;0,000996241988520809;0,00139274703113222
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberOnLink;Maximum;3,4;3;4;0,369383053211703;0,516397779494322
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,83487554332357;0,834875543323568;0,834875543323573;9,51505974256167E-16;1,33020605035678E-15
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,834875543323918;0,83487554332379;0,834875543324642;2,05828130606073E-13;2,87747877652434E-13
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,834875543323363;0,834875543323363;0,834875543323363;0;0
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Throughput;NumberEntered;Total;1401,6;1379;1421;8,59163066245285;12,0111059718357
Scenario6;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Throughput;NumberExited;Total;1401,6;1379;1421;8,59163066245285;12,0111059718357
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Content;NumberAccumulated;Average;2,16681335803067;0;7,33417233719454;2,49588999291853;3,4892560419293
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Content;NumberAccumulated;Maximum;4,6;0;17;5,32304775856839;7,44162467326711
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Content;NumberOnLink;Average;2,32512936304084;0,155983827718013;7,4943625062463;2,49591515886836;3,48929122394563
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Content;NumberOnLink;Maximum;6,9;3;17;4,20418392081032;5,87745220690432
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);11,9686112584551;0,816788043323413;38,2031198106145;12,8444828380591;17,9565964346642
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);18,805745023146;0,816788043323413;60,8104487366114;20,7188597043905;28,964981073102
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);5,32534628392811;0,816788043323413;15,8794043699514;5,19275986204757;7,25948209830772
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Throughput;NumberEntered;Total;1397,2;1375;1414;8,23760097115659;11,5161722035676
Scenario6;Bridgepath;bridge_N1_LRP072A_LRP072B;[Travelers];Throughput;NumberExited;Total;1395,4;1375;1412;8,39077001472451;11,7303026388921
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberAccumulated;Average;1,44327362558977;0;7,24862767637793;2,17648381096179;3,04272596512936
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberAccumulated;Maximum;3,2;0;17;4,83736690359538;6,76264248155507
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberOnLink;Average;1,60062979315991;0,155076492271276;7,40508365740198;2,1760400168222;3,04210554059649
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberOnLink;Maximum;6;3;18;4,00401688308129;5,59761854124889
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);8,33616926785641;0,81500054332349;38,5082223933445;11,341960706885;15,8560693925243
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);12,805967584203;0,815000543323663;60,799832745637;18,0823811267095;25,2791820864915
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);3,82497603697833;0,815000543323237;15,8807161100817;4,53904618627371;6,34558989979038
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Throughput;NumberEntered;Total;1391,3;1370;1407;8,3285435197278;11,6433099532163
Scenario6;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Throughput;NumberExited;Total;1390;1370;1407;9,02913032356937;12,6227308191743
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberAccumulated;Average;0,72177223613954;0;7,2177223613954;1,63264879814764;2,28244421807384
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberAccumulated;Maximum;1,3;0;13;2,9406;4,11096095821889
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberOnLink;Average;0,881833125457696;0,157786860251373;7,37808263650139;1,63272436969376;2,28254986715078
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberOnLink;Maximum;4,4;3;13;2,19049652818716;3,06231575409489
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);4,56219252628502;0,829850543323507;38,1532703729386;8,44255756545893;11,8027016728277
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);6,82918380902669;0,829850543323687;60,8231832003537;13,5704918470202;18,9715575620376
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);2,3324450273402;0,829850543323261;15,8557953834926;3,39886872284632;4,751620969099
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Throughput;NumberEntered;Total;1389,4;1369;1407;9,24196103865408;12,9202683150674
Scenario6;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Throughput;NumberExited;Total;1388,6;1369;1407;8,88441114762256;12,4204133049857
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Content;NumberOnLink;Average;0,157564608522109;0,155405370668048;0,159491998384665;0,000978117041883046;0,00136740834243003
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Content;NumberOnLink;Maximum;3,4;3;4;0,369383053211703;0,516397779494322
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,817325543323551;0,817325543323549;0,817325543323553;9,85214871282085E-16;1,37733111313926E-15
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,817325543323761;0,817325543323761;0,817325543323761;0;0
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,817325543323335;0,817325543323335;0,817325543323335;0;0
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Throughput;NumberEntered;Total;1388,1;1369;1405;8,63288841813677;12,0687843445624
Scenario6;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Throughput;NumberExited;Total;1387,9;1369;1405;8,53353469788458;11,9298877707304
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberAccumulated;Average;2,87268643402747;0;7,20586924854555;2,65282264722574;3,70864800782966
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberAccumulated;Maximum;6,4;0;17;5,92933634060339;8,28921655593043
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberOnLink;Average;3,02995885726208;0,15638248223196;7,36199711632915;2,65239760309266;3,70805379581967
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberOnLink;Maximum;8,5;3;17;4,65102502680861;6,50213640104372
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);15,7836885302063;0,81887554332371;38,4818916887387;13,8199802697077;19,3203425600639
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);24,8044545889265;0,818875543324111;60,8075297048921;22,1496672353301;30,9652510514801
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);6,83190424369673;0,818875543323259;15,8854061768244;5,55278536607016;7,76279801716781
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Throughput;NumberEntered;Total;1386,6;1369;1402;8,01654842435321;11,2071405808975
Scenario6;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Throughput;NumberExited;Total;1382,5;1360;1399;8,83982602769987;12,3580832746111
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberAccumulated;Average;1,43104796240965;0;7,16742869638687;2,1580242412584;3,01691947313583
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberAccumulated;Maximum;3,1;0;16;4,67783933456462;6,53962282296668
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberOnLink;Average;1,58858220021216;0,155036078171332;7,3238815671304;2,15781017364187;3,01662020645081
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberOnLink;Maximum;6;3;16;3,6003006541121;5,03322295684717
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);8,29287406227086;0,821988043323693;38,3525194018765;11,266252608222;15,7502294150284
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);12,8160006455782;0,821988043323927;60,8076331540394;18,0869717673825;25,2855998055217
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);3,82454448188184;0,821988043323394;15,8408306978637;4,5278555705167;6,32994541074885
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Throughput;NumberEntered;Total;1381,6;1358;1399;9,24196103865408;12,9202683150674
Scenario6;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Throughput;NumberExited;Total;1379,8;1358;1399;9,42831701630784;13,1807941086011
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Content;NumberOnLink;Average;0,155818310138222;0,153216331492628;0,15799373570623;0,00109195064230974;0,00152654779937339
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Content;NumberOnLink;Maximum;3,6;3;4;0,369383053211703;0,516397779494322
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,813538043323686;0,813538043323682;0,81353804332369;1,94478860305757E-15;2,71881589442928E-15
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,813538043323945;0,813538043323945;0,813538043323945;0;0
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,813538043323305;0,813538043323305;0,813538043323305;0;0
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Throughput;NumberEntered;Total;1379,1;1356;1399;9,74645260800051;13,6255478992793
Scenario6;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Throughput;NumberExited;Total;1379;1356;1398;9,63233155575534;13,4660065844828
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberAccumulated;Average;1,41119665367688;0;7,12094698359386;2,12819729529854;2,97522138079281
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberAccumulated;Maximum;3;0;15;4,524;6,32455532033676
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberOnLink;Average;1,57135916232333;0,157743393992607;7,27945500895712;2,1275913860123;2,97437431916595
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberOnLink;Maximum;5,9;3;15;3,44620069641917;4,8177911028926
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);8,26569004898754;0,837575543323574;38,2810694941196;11,2020623825512;15,6604914324289
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);12,8355649699231;0,837575543323794;60,8367616710032;18,0929683235263;25,2939829954118
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);3,83949365804557;0,837575543323368;15,8487203941947;4,52689254733996;6,32859910364097
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Throughput;NumberEntered;Total;1378,4;1356;1398;9,58618413342869;13,4014924542008
Scenario6;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Throughput;NumberExited;Total;1376,6;1356;1398;10,6802177056463;14,930952191114
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberAccumulated;Average;0,704004470406078;0;7,04004093669967;1,59245716519535;2,22625628570836
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberAccumulated;Maximum;1,7;0;16;3,60109010717588;5,03432661280975
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberOnLink;Average;0,856483361633738;0,150308935659263;7,19081021467466;1,59202790617525;2,22565618128321
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberOnLink;Maximum;4,7;3;16;2,86222213673223;4,00138864784603
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);4,507533375621;0,79810054332352;37,8924288662983;8,3907370666569;11,7302565774694
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);6,79423653520436;0,798100543323699;60,7594604621303;13,5632596136341;18,9614468944558
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);2,30961240315924;0,798100543323272;15,913219141683;3,41903982694896;4,77982018743885
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Throughput;NumberEntered;Total;1376,6;1356;1398;10,6802177056463;14,930952191114
Scenario6;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Throughput;NumberExited;Total;1375,4;1356;1398;11,1744733316609;15,6219219190356
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberAccumulated;Average;8,05208333334306E-07;0;8,05208333334306E-06;1,8213812500022E-06;2,54629232428449E-06
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberAccumulated;Maximum;0,1;0;1;0,2262;0,316227766016838
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberOnLink;Average;0,155394677740709;0,153213977325968;0,157959542995354;0,00127053665241851;0,00177621117257655
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberOnLink;Maximum;3,5;3;4;0,377;0,52704627669473
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,813525543323717;0,813525543323712;0,813525543323722;2,5768098688009E-15;3,60238208780305E-15
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,813525543323976;0,813525543323976;0,813525543323976;0;0
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,813525543323337;0,813525543323337;0,813525543323337;0;0
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Throughput;NumberEntered;Total;1375,3;1356;1398;11,2447162507553;15,7201215714835
Scenario6;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Throughput;NumberExited;Total;1375,3;1356;1398;11,2447162507553;15,7201215714835
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberAccumulated;Average;4,3923611111237E-07;0;4,3923611111237E-06;9,9355208333618E-07;1,38898654170988E-06
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberAccumulated;Maximum;0,1;0;1;0,2262;0,316227766016838
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberOnLink;Average;0,152830038964378;0,150732685659303;0,155401397162023;0,0012568035994153;0,00175701235439885
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberOnLink;Maximum;3,5;3;4;0,377;0,52704627669473
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,800350543323728;0,800350543323723;0,800350543323732;2,57991517961891E-15;3,60672331460573E-15
Scenario6;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,800350543323987;0,800350543323987;0,800350543323987;0;0
