road,linkNo,name,start_lrp,start_offset,start_chainage,end_lrp,end_offset,end_chainage,length,heavyTruck,mediumTruck,smallTruck,largeBus,mediumBus,microBus,utility,car,autoRickshaw,motorcycle,bicycle,cycleRickshaw,cart,totalMotorized,totalNonMotorized,total
Z5508,Z5508-2,Int.with Z5039- Gopinathpur (int.with Z5202),LRP002,603.0,1.564,LRP011,834.0,10.496,8.932,0.0,22.0,26.0,1.0,15.0,72.0,43.0,32.0,628.0,686.0,677.0,820.0,0.0,1525.0,1497.0,3022.0
Z5508,Z5508-3,Gopinathpur(int.with Z5202)-Akkelpur (int.with Z5478),LRP011,834.0,10.496,LRP017,50.0,15.546,5.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5508,Z5508-4,Akkelpur (int.with Z5478)-Akkelpur (int.with Z5452),LRP017,50.0,15.546,LRPE,0.0,18.245,2.699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5509,Z5509-1,Hili-Hakimpur (int.with Z5856),LRPS,0.0,0.0,LRP011,550.0,10.44,10.44,0.0,150.0,141.0,0.0,51.0,28.0,4.0,4.0,406.0,965.0,845.0,545.0,0.0,1749.0,1390.0,3139.0
Z5509,Z5509-2,Hakimpur (int.with Z5856)-Int.with Z5855,LRP011,550.0,10.44,LRP028,260.0,26.73,16.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5509,Z5509-3,Int.with Z5855-Kalai,LRP028,260.0,26.73,LRPE,0.0,31.38,4.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5551,Z5551-1,Dariapur-Kamarzani,LRPS,0.0,0.0,LRP008,20.0,7.0,7.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,541.0,434.0,757.0,696.0,0.0,989.0,1453.0,2442.0
Z5552,Z5552-1,Gaibandha-Saghata,LRPS,0.0,0.0,LRP021,7500.0,28.5,28.5,0.0,47.0,136.0,5.0,4.0,16.0,29.0,19.0,1697.0,1299.0,1108.0,821.0,0.0,3252.0,1929.0,5181.0
Z5553,Z5553-1,Gaibandha (Dakbanglow)-Sadullahpur,LRPS,0.0,0.0,LRPS,11190.0,11.19,11.19,2.0,93.0,87.0,33.0,15.0,48.0,43.0,60.0,2320.0,1786.0,2344.0,4772.0,0.0,4487.0,7116.0,11603.0
Z5554,Z5554-1,Gaibandha-Int.with Z5558,LRPS,0.0,0.0,LRP003,650.0,2.9,2.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5554,Z5554-2,Int.with Z5558-Gobindaganj,LRP003,650.0,2.9,LRPE,0.0,29.46,26.56,0.0,8.0,12.0,0.0,0.0,1.0,7.0,6.0,633.0,431.0,486.0,560.0,10.0,1098.0,1056.0,2154.0
Z5555,Z5555-1,Gaibandha (Puratan Bazar More)-Int.with Z5559,LRPS,0.0,0.0,LRPS,5410.0,5.41,5.41,2.0,190.0,238.0,0.0,3.0,41.0,21.0,26.0,2056.0,2032.0,1951.0,1674.0,0.0,4609.0,3625.0,8234.0
Z5555,Z5555-2,Int.with Z5559-Balashighat,LRPS,5410.0,5.41,LRPS,7150.0,7.15,1.74,2.0,190.0,238.0,0.0,3.0,41.0,21.0,26.0,2056.0,2032.0,1951.0,1674.0,0.0,4609.0,3625.0,8234.0
Z5558,Z5558-1,Shaplamill-Int.with Z5554,LRPS,0.0,0.0,LRPS,1950.0,1.95,1.95,0.0,320.0,202.0,0.0,8.0,13.0,22.0,3.0,295.0,511.0,538.0,418.0,0.0,1374.0,956.0,2330.0
Z5559,Z5559-1,Balashighat-Sayedpur,LRPS,0.0,0.0,LRPS,1200.0,1.2,1.2,0.0,320.0,202.0,0.0,8.0,13.0,22.0,3.0,295.0,511.0,538.0,418.0,0.0,1374.0,956.0,2330.0
Z5561,Z5561-1,Madhayapara-Nawabganj,LRPS,0.0,0.0,LRP016,1300.0,17.35,17.35,0.0,103.0,106.0,1.0,23.0,73.0,30.0,23.0,462.0,1008.0,1514.0,750.0,0.0,1829.0,2264.0,4093.0
Z5611,Z5611-1,Rajarhat-Teesta,LRPS,0.0,0.0,LRP011,10.0,10.45,10.45,0.0,127.0,168.0,0.0,26.0,93.0,17.0,17.0,618.0,1251.0,1212.0,326.0,0.0,2317.0,1538.0,3855.0
Z5612,Z5612-1,Shahebganj-Haragacha,LRPS,0.0,0.0,LRP003,6280.0,9.25,9.25,0.0,111.0,208.0,12.0,5.0,42.0,40.0,33.0,1020.0,1664.0,2111.0,1129.0,8.0,3135.0,3248.0,6383.0
Z5613,Z5613-1,Gaibandha-Dariapur (int.with Z5551),LRPS,0.0,0.0,LRP007,1152.0,7.7,7.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5613,Z5613-2,Dariapur (int.with Z5551)-Dhupni (int.with Z5476),LRP007,1152.0,7.7,LRP020,288.0,19.908,12.208,46.0,194.0,215.0,69.0,71.0,174.0,52.0,105.0,1654.0,1414.0,1284.0,830.0,0.0,3994.0,2114.0,6108.0
Z5613,Z5613-3,Dhupni(int.with Z5476)-Kadamtali,LRP020,288.0,19.908,LRP059,370.0,59.146,39.238,30.0,139.0,278.0,32.0,64.0,112.0,103.0,135.0,1083.0,1567.0,2012.0,1213.0,0.0,3543.0,3225.0,6768.0
Z5614,Z5614-1,Kurigram (Trimohoni)-Rajarhat,LRPS,0.0,0.0,LRP007,670.0,7.48,7.48,0.0,24.0,129.0,4.0,0.0,23.0,11.0,17.0,700.0,1425.0,1411.0,335.0,2.0,2333.0,1748.0,4081.0
Z5616,Z5616-1,Nageswari-Int. with Z5901,LRPS,0.0,0.0,LRP016,390.0,16.95,16.95,0.0,150.0,105.0,0.0,0.0,37.0,5.0,7.0,996.0,1207.0,1300.0,904.0,11.0,2507.0,2215.0,4722.0
Z5616,Z5616-2,Int. with Z5901-Phulbari (int.with Z5617),LRP016,390.0,16.95,LRPE,0.0,18.772,1.822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5617,Z5617-1,Nageswari-Fulbari (int.with Z5616),LRPS,0.0,0.0,LRP016,395.0,16.385,16.385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5617,Z5617-2,Fulbari (Int.with Z5616)-Ferry ghat Phulbar,LRP016,395.0,16.385,LRP018,900.0,18.93,2.545,0.0,59.0,53.0,0.0,0.0,0.0,0.0,0.0,270.0,369.0,333.0,241.0,11.0,751.0,585.0,1336.0
Z5621,Z5621-1,Kurigram (Shapla Chattar)-Ulipur(int.with Z5623),LRPS,0.0,0.0,LRP018,820.0,18.83,18.83,0.0,19.0,31.0,58.0,43.0,21.0,19.0,10.0,1035.0,1270.0,1361.0,355.0,6.0,2506.0,1722.0,4228.0
Z5621,Z5621-2,Ulipur(int.with Z5623)-Chillmari,LRP018,820.0,18.83,LRP027,2940.0,29.98,11.15,0.0,20.0,31.0,57.0,43.0,33.0,19.0,10.0,1044.0,636.0,689.0,195.0,1.0,1893.0,885.0,2778.0
Z5622,Z5622-1,Kurigram-Nageswari(int.with Z5617),LRPS,0.0,0.0,LRP021,1387.0,22.227,22.227,0.0,148.0,160.0,130.0,88.0,88.0,35.0,29.0,1198.0,1316.0,1230.0,1225.0,15.0,3192.0,2470.0,5662.0
Z5622,Z5622-3,Nageswari(int.with Z5617)-Bhurangamari,LRP021,1402.0,22.227,LRP038,1529.0,39.519,17.292,0.0,175.0,333.0,71.0,150.0,118.0,10.0,50.0,1370.0,2101.0,1965.0,1292.0,13.0,4378.0,3270.0,7648.0
Z5623,Z5623-1,Ulipur-Chillmari,LRPS,0.0,0.0,LRP017,1843.0,17.639,17.639,92.0,82.0,121.0,72.0,78.0,83.0,23.0,38.0,3430.0,4422.0,5263.0,3616.0,40.0,8441.0,8919.0,17360.0
Z5624,Z5624-1,Bhurungamari-Nageswari,LRPS,0.0,0.0,LRP046,3947.0,49.617,49.617,0.0,198.0,189.0,0.0,41.0,31.0,14.0,12.0,1083.0,1260.0,995.0,609.0,12.0,2828.0,1616.0,4444.0
Z5701,Z5701-1,Nilphamari (Kalibari)-Int.with Z5709,LRPS,0.0,0.0,LRP002,808.0,1.818,1.818,2.0,221.0,105.0,0.0,77.0,58.0,66.0,21.0,698.0,1189.0,1528.0,1173.0,0.0,2437.0,2701.0,5138.0
Z5701,Z5701-2,Int.with Z5709-Tengonmari(Int.with Z5022),LRP002,808.0,1.818,LRP014,479.0,13.519,11.701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5701,Z5701-3,Tengonmari(Int.with Z5022)-Jaldhaka (Traffic More),LRP014,479.0,13.519,LRP020,1450.0,21.02,7.501,0.0,134.0,74.0,26.0,59.0,66.0,30.0,27.0,437.0,854.0,620.0,444.0,0.0,1707.0,1064.0,2771.0
Z5703,Z5703-1,Jaldhaka-Dimla (int.with Z5054),LRPS,0.0,0.0,LRP021,230.0,21.63,21.63,0.0,480.0,130.0,95.0,49.0,115.0,31.0,16.0,268.0,546.0,324.0,282.0,0.0,1730.0,606.0,2336.0
Z5703,Z5703-2,Dimla(int.with Z5054)-Tunirhat,LRP021,230.0,21.63,LRPE,0.0,28.86,7.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5704,Z5704-1,Boragarirhat-Bhadur Dargah,LRPS,0.0,0.0,LRP008,120.0,7.89,7.89,0.0,480.0,130.0,95.0,49.0,115.0,31.0,16.0,268.0,546.0,324.0,282.0,0.0,1730.0,606.0,2336.0
Z5706,Z5706-1,Domar-Boragarihat (int.with Z5054),LRPS,0.0,0.0,LRP001,2810.0,3.77,3.77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5706,Z5706-2,Boragarihat(int.with Z5054)-Bholaganj,LRP001,2810.0,3.77,LRP023,5610.0,28.8,25.03,0.0,39.0,29.0,0.0,17.0,20.0,34.0,6.0,652.0,966.0,1332.0,637.0,0.0,1763.0,1969.0,3732.0
Z5707,Z5707-1,Nilphamari-Int.with Z5701,LRPS,0.0,0.0,LRPS,740.0,0.74,0.74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5707,Z5707-2,Int.with Z5701-Int.with Z5709,LRPS,740.0,0.74,LRP003,1029.0,4.039,3.299,75.0,128.0,120.0,115.0,49.0,56.0,18.0,19.0,294.0,1307.0,1845.0,542.0,0.0,2181.0,2387.0,4568.0
Z5707,Z5707-3,Int.with Z5709-Domar,LRP003,1029.0,4.039,LRP021,300.0,21.33,17.291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5709,Z5709-1,By-Pass Start-Int.with Z5701,LRPS,0.0,0.0,LRP003,250.0,3.26,3.26,3.0,135.0,108.0,0.0,0.0,22.0,4.0,13.0,145.0,609.0,1406.0,337.0,0.0,1039.0,1743.0,2782.0
Z5709,Z5709-2,Int.with Z5701-By-Pass End,LRP003,250.0,3.26,LRPE,0.0,7.74,4.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5801,Z5801-1,Start from Z5025-Kholahati Cantonment,LRPS,0.0,0.0,LRPS,1050.0,1.05,1.05,0.0,6.0,30.0,0.0,0.0,1.0,4.0,1.0,256.0,286.0,260.0,233.0,0.0,584.0,493.0,1077.0
Z5802,Z5802-1,Dinajpur-Khanpur,LRPS,0.0,0.0,LRP010,3360.0,13.24,13.24,0.0,107.0,133.0,5.0,3.0,123.0,123.0,95.0,2097.0,4772.0,4442.0,2612.0,1.0,7458.0,7055.0,14513.0
Z5803,Z5803-1,Dinajpur (Kanchan Bridge)-Birol,LRPS,0.0,0.0,LRP011,1020.0,11.11,11.11,1.0,76.0,213.0,0.0,15.0,0.0,0.0,73.0,825.0,2485.0,2610.0,838.0,0.0,3688.0,3448.0,7136.0
Z5804,Z5804-1,Chirirbandar-Amtali Bazar (int.with R585),LRPS,0.0,0.0,LRP015,950.0,14.99,14.99,0.0,21.0,91.0,0.0,0.0,17.0,9.0,3.0,323.0,1186.0,1996.0,1211.0,2.0,1650.0,3209.0,4859.0
Z5804,Z5804-2,Amtali Bazar(int.with R585)-Amtali BOP,LRP015,950.0,14.99,LRP015,2450.0,16.45,1.46,0.0,21.0,91.0,0.0,0.0,17.0,9.0,3.0,323.0,1186.0,1996.0,1211.0,2.0,1650.0,3209.0,4859.0
Z5851,Z5851-1,Birampur-Nawabganj (int.with Z5561),LRPS,0.0,0.0,LRPS,9660.0,9.66,9.66,11.0,120.0,171.0,89.0,81.0,93.0,25.0,38.0,614.0,1292.0,1168.0,740.0,0.0,2534.0,1908.0,4442.0
Z5851,Z5851-2,Nawabganj(int.with Z5561)-Bhaduria,LRPS,9660.0,9.66,LRP022,1230.0,22.64,12.98,11.0,120.0,171.0,89.0,81.0,93.0,25.0,38.0,614.0,1292.0,1168.0,740.0,0.0,2534.0,1908.0,4442.0
Z5852,Z5852-1,Palashbari-Goraghat (Bazar),LRPS,0.0,0.0,LRP008,1020.0,9.04,9.04,0.0,61.0,105.0,0.0,53.0,49.0,10.0,17.0,537.0,877.0,579.0,595.0,0.0,1709.0,1174.0,2883.0
Z5854,Z5854-1,Bejon-Hakimpur,LRPS,0.0,0.0,LRP007,2540.0,9.41,9.41,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,106.0,388.0,619.0,332.0,0.0,515.0,951.0,1466.0
Z5855,Z5855-1,Joypurhat-Int.with Z5509,LRPS,0.0,0.0,LRP008,40.0,7.77,7.77,121.0,497.0,223.0,0.0,63.0,55.0,2.0,32.0,1280.0,1412.0,1104.0,1019.0,5.0,3685.0,2128.0,5813.0
Z5855,Z5855-2,Int.with Z5509-Gobindaganj,LRP008,40.0,7.77,LRPE,0.0,30.07,22.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5856,Z5856-1,Panchbibi-Int.with Z5509,LRPS,0.0,0.0,LRP009,705.0,9.365,9.365,0.0,136.0,236.0,0.0,53.0,62.0,31.0,42.0,1010.0,799.0,808.0,887.0,0.0,2369.0,1695.0,4064.0
Z5856,Z5856-2,Int.with Z5509-Goraghat,LRP009,705.0,9.365,LRP028,15.0,28.4,19.035,0.0,136.0,236.0,0.0,53.0,62.0,31.0,42.0,1010.0,799.0,808.0,887.0,0.0,2369.0,1695.0,4064.0
Z5857,Z5857-1,Fulbari-int.with Z5858,LRPS,0.0,0.0,LRP013,430.0,13.65,13.65,0.0,88.0,77.0,3.0,8.0,25.0,21.0,14.0,708.0,1466.0,1470.0,1037.0,0.0,2410.0,2507.0,4917.0
Z5857,Z5857-2,int.with Z5858-Parbatipur,LRP013,430.0,13.65,LRPE,0.0,21.73,8.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5858,Z5858-1,Rosulpur More-Golabari More,LRPS,0.0,0.0,LRPS,950.0,0.95,0.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5901,Z5901-1,Lalmonirhat (Mission More)-Fulbari,LRPS,0.0,0.0,LRP008,530.0,8.65,8.65,0.0,57.0,141.0,0.0,0.0,19.0,46.0,28.0,853.0,1080.0,1520.0,799.0,36.0,2224.0,2355.0,4579.0
Z5902,Z5902-1,Shaptibari-Haragacha,LRPS,0.0,0.0,LRP005,366.0,5.366,5.366,1.0,38.0,34.0,0.0,0.0,0.0,0.0,19.0,415.0,618.0,1783.0,878.0,0.0,1125.0,2661.0,3786.0
Z5903,Z5903-1,Patgram-Int.with Z5904,LRPS,0.0,0.0,LRPS,925.0,0.925,0.925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5903,Z5903-2,"Int.with Z5904-Angarpota,Lalmonirhat",LRPS,925.0,0.925,LRPE,0.0,18.1,17.175,0.0,25.0,34.0,0.0,0.0,2.0,0.0,0.0,377.0,395.0,412.0,256.0,0.0,833.0,668.0,1501.0
Z5904,Z5904-1,Patgram Bazar-Int.with Z5903,LRPS,0.0,0.0,LRPS,1580.0,1.58,1.58,33.0,437.0,226.0,113.0,1.0,85.0,47.0,53.0,362.0,707.0,735.0,788.0,0.0,2064.0,1523.0,3587.0
Z5904,Z5904-2,Int.with Z5903-Baniapara more(int.with N509),LRPS,1580.0,1.58,LRPE,0.0,2.21,0.63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z5907,Z5907-1,Lalmonirhat-Mogalhat,LRPS,0.0,0.0,LRP011,710.0,11.56,11.56,0.0,112.0,98.0,46.0,8.0,4.0,10.0,4.0,1085.0,1223.0,1538.0,851.0,8.0,2590.0,2397.0,4987.0
Z6004,Z6004-1,Puthia-Taherpur(Int.with Z6005),LRPS,0.0,0.0,LRP017,295.0,16.92,16.92,3.0,106.0,107.0,0.0,10.0,28.0,10.0,7.0,580.0,540.0,444.0,420.0,0.0,1391.0,864.0,2255.0
Z6004,Z6004-2,Taherpur(Int.with Z6005)-Bagmara,LRP017,295.0,16.92,LRPE,0.0,26.325,9.405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6005,Z6005-1,Sahibpur -Taherpur,LRPS,0.0,0.0,LRP024,35.0,22.92,22.92,0.0,108.0,119.0,3.0,9.0,23.0,13.0,10.0,1178.0,1000.0,877.0,338.0,0.0,2463.0,1215.0,3678.0
Z6006,Z6006-1,Baneswar-Sarda Bazar (int.with Z6018),LRPS,0.0,0.0,LRP008,552.0,8.576,8.576,0.0,420.0,349.0,0.0,70.0,92.0,42.0,72.0,1382.0,1509.0,1437.0,738.0,0.0,3936.0,2175.0,6111.0
Z6006,Z6006-2,Sarda Bazar (int.with Z6018)-Bagha(int.with Z6019),LRP008,552.0,8.576,LRP026,934.0,26.971,18.395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6006,Z6006-3,Bagha(int.with Z6019)-Lalpur(int.with Z6014),LRP026,934.0,26.971,LRP040,639.0,40.903,13.932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6006,Z6006-4,Lalpur(int.with Z6014)-Ishwardi (Int.with Z6022),LRP040,639.0,40.903,LRPE,0.0,53.362,12.459,8.0,182.0,181.0,39.0,30.0,124.0,36.0,96.0,2525.0,1760.0,2030.0,1148.0,5.0,4981.0,3183.0,8164.0
Z6010,Z6010-1,Rajshahi-Int.with N603,LRPS,0.0,0.0,LRP005,890.0,4.89,4.89,0.0,35.0,75.0,4.0,3.0,4.0,10.0,7.0,1085.0,1167.0,1080.0,942.0,1.0,2390.0,2023.0,4413.0
Z6010,Z6010-2,Int.with N603-Mohonganj,LRP005,890.0,4.89,LRP023,2845.0,24.645,19.755,0.0,35.0,75.0,4.0,3.0,4.0,10.0,7.0,1085.0,1167.0,1080.0,942.0,1.0,2390.0,2023.0,4413.0
Z6011,Z6011-1,Walia (int.with Z6014)-Int.with N6,LRPS,0.0,0.0,LRP021,240.0,20.474,20.474,7.0,122.0,142.0,14.0,33.0,112.0,45.0,25.0,1570.0,2000.0,2305.0,1441.0,0.0,4070.0,3746.0,7816.0
Z6011,Z6011-2,Int.with N6-Natore(Int.with N602),LRP021,240.0,20.474,LRP021,1520.0,21.76,1.286,0.0,121.0,75.0,12.0,18.0,40.0,39.0,27.0,724.0,983.0,1067.0,638.0,0.0,2039.0,1705.0,3744.0
Z6014,Z6014-1,Banpara-Walia(int.with Z6011),LRPS,0.0,0.0,LRP008,850.0,7.88,7.88,74.0,329.0,241.0,22.0,92.0,207.0,37.0,23.0,1272.0,1288.0,1148.0,969.0,0.0,3585.0,2117.0,5702.0
Z6014,Z6014-2,Walia(int.with Z6011)-Lalpur(int.with Z6006),LRP008,850.0,7.88,LRPE,0.0,18.72,10.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6015,Z6015-1,Ahamedpur-Int.with N507,LRPS,0.0,0.0,LRP009,785.0,9.715,9.715,1.0,100.0,125.0,0.0,43.0,29.0,17.0,11.0,585.0,621.0,566.0,546.0,0.0,1532.0,1112.0,2644.0
Z6015,Z6015-2,Int.with N507-Baraigram (Int.with Z6029),LRP010,735.0,9.715,LRP012,2174.0,13.07,3.355,0.0,26.0,147.0,0.0,0.0,24.0,12.0,23.0,732.0,965.0,1079.0,887.0,1.0,1929.0,1967.0,3896.0
Z6015,Z6015-3,Baraigram (Int.with Z6029)-Int.with N507,LRP012,2174.0,13.07,LRP015,1120.0,15.05,1.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6015,Z6015-4,Int.with N507-Naribari Mor (int.with Z5029),LRP015,1120.0,15.05,LRPE,0.0,23.0,7.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6017,Z6017-1,Chinakhora Biswa Road-Santhia,LRPS,0.0,0.0,LRP014,916.0,13.582,13.582,5.0,10.0,35.0,0.0,6.0,28.0,1.0,15.0,897.0,658.0,1153.0,1433.0,16.0,1655.0,2602.0,4257.0
Z6018,Z6018-1,Sarda Bazar-Puthia,LRPS,0.0,0.0,LRP008,640.0,8.14,8.14,5.0,10.0,35.0,0.0,6.0,28.0,1.0,15.0,897.0,658.0,1153.0,1433.0,16.0,1655.0,2602.0,4257.0
Z6019,Z6019-1,Puthia-Arani(Int.with Z6020),LRPS,0.0,0.0,LRP012,58.0,10.625,10.625,2.0,85.0,82.0,4.0,24.0,14.0,9.0,4.0,610.0,609.0,549.0,346.0,0.0,1443.0,895.0,2338.0
Z6019,Z6019-2,Arani(Int.with Z6020)-Bagha,LRP012,58.0,10.625,LRPE,0.0,21.545,10.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6020,Z6020-1,Arani-Bagatipara,LRPS,0.0,0.0,LRP010a,478.0,9.69,9.69,4.0,61.0,110.0,21.0,20.0,21.0,16.0,16.0,541.0,579.0,579.0,214.0,6.0,1389.0,799.0,2188.0
Z6021,Z6021-1,Chatmohor-Int.with Z6031,LRPS,0.0,0.0,LRP003,1016.0,3.288,3.288,0.0,42.0,140.0,0.0,0.0,1.0,0.0,1.0,430.0,331.0,562.0,495.0,0.0,945.0,1057.0,2002.0
Z6021,Z6021-2,Int.with Z6031-Ramchandrapur (Int.with Z6033),LRP003,1016.0,3.288,LRP007,408.0,6.7,3.412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6021,Z6021-3,Ramchandrapur (Int.with Z6033)-Bharamara(Int.with Z6033),LRP007,408.0,6.7,LRP014,535.0,13.847,7.147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6021,Z6021-4,Bharamara(Int.with Z6033)-Gopalnagar(Int.with Z6034),LRP014,535.0,13.847,LRP019,659.0,18.991,5.144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6021,Z6021-5,Gopalnagar(Int.with Z6034)-Nesrapara(Int.with Z6034),LRP019,659.0,18.991,LRP022,662.0,21.994,3.003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6021,Z6021-6,Nesrapara(Int.with Z6034)-Bagabari(int.with N5),LRP022,662.0,21.994,LRPE,0.0,38.452,16.458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6022,Z6022-1,Ishwardi-Kadamchilan,LRPS,0.0,0.0,LRP016,960.0,16.85,16.85,0.0,12.0,11.0,1.0,2.0,5.0,0.0,1.0,553.0,486.0,468.0,355.0,2.0,1071.0,825.0,1896.0
Z6023,Z6023-1,Chatmohor(int.with Z6021)-Chatmohor(int.with R604),LRPS,0.0,0.0,LRPS,4552.0,4.552,4.552,0.0,14.0,69.0,0.0,0.0,6.0,6.0,3.0,585.0,506.0,382.0,457.0,0.0,1189.0,839.0,2028.0
Z6024,Z6024-1,Chinakhora-Sujanagar,LRPS,0.0,0.0,LRP010,1446.0,11.16,11.16,0.0,14.0,69.0,0.0,0.0,6.0,6.0,3.0,585.0,506.0,382.0,457.0,0.0,1189.0,839.0,2028.0
Z6026,Z6026-1,Madhpur-Sathia(int.with Z6017),LRPS,0.0,0.0,LRP012,325.0,11.375,11.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6026,Z6026-2,Sathia(int.with Z6017)-int.with N5,LRP012,325.0,11.375,LRP019,870.0,18.959,7.584,63.0,318.0,190.0,21.0,36.0,119.0,33.0,62.0,1993.0,446.0,272.0,503.0,9.0,3281.0,784.0,4065.0
Z6026,Z6026-3,int.with N5-Bera,LRP019,870.0,18.959,LRPE,0.0,22.19,3.231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6027,Z6027-1,Ghagrakhali-Sonatola,LRPS,0.0,0.0,LRPS,5520.0,5.52,5.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6028,Z6028-1,Satiakhola-Chabbismile,LRPS,0.0,0.0,LRPS,11740.0,11.74,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,269.0,206.0,289.0,294.0,3.0,477.0,586.0,1063.0
Z6029,Z6029-1,Baraigram-Chatmohor,LRPS,0.0,0.0,LRP019,10.0,17.73,17.73,1.0,46.0,76.0,7.0,1.0,13.0,7.0,2.0,984.0,639.0,742.0,762.0,0.0,1776.0,1504.0,3280.0
Z6030,Z6030-1,Ataikula(Int. with N6)-Sujanagar (int.with R601),LRPS,0.0,0.0,LRPE,0.0,10.784,10.784,0.0,27.0,20.0,0.0,3.0,19.0,5.0,6.0,868.0,373.0,495.0,520.0,5.0,1321.0,1020.0,2341.0
Z6031,Z6031-1,Chatmohor-Pabna,LRPS,0.0,0.0,LRP022,9472.0,32.0,32.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,528.0,274.0,298.0,101.0,0.0,833.0,399.0,1232.0
Z6032,Z6032-1,Hamkuria-Taras,LRPS,0.0,0.0,LRP007,1560.0,8.4,8.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,490.0,345.0,412.0,0.0,785.0,757.0,1542.0
Z6033,Z6033-1,Ramchandrapur-Bheramara,LRPS,0.0,0.0,LRPS,9895.0,9.895,9.895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z6034,Z6034-1,Gopalnagar-Nesrapara,LRPS,0.0,0.0,LRPS,2659.0,2.659,2.659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,490.0,345.0,412.0,0.0,785.0,757.0,1542.0
Z6035,Z6035-1,Bhangura-Lahiri Mohonpur,LRPS,0.0,0.0,LRP002,2900.0,4.96,4.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,490.0,345.0,412.0,0.0,785.0,757.0,1542.0
