,road,LRPName,condition,chainage,nrLanes,heavyTruck,mediumTruck,smallTruck,largeBus,mediumBus,microBus,utility,car,autoRickshaw,motorcycle,bicycle,cycleRickshaw,cart,totalMotorized,totalNonMotorized,total
203,N1,LRP218a,A,215.467,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
204,N1,LRP218b,A,216.196,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
205,N1,LRP219a,B,217.377,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
206,N1,LRP220a,A,217.942,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
207,N1,LRP220b,B,218.441,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
208,N1,LRP221a,A,219.427,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
209,N1,LRP223a,B,220.725,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
210,N1,LRP224a,A,222.357,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
211,N1,LRP225a,C,222.687,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
212,N1,LRP226a,A,223.743,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
213,N1,LRP226b,A,224.053,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
214,N1,LRP228a,B,225.702,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
215,N1,LRP230a,A,228.029,6.0,10.199074074074074,48.375,11.370370370370368,14.569444444444445,5.625,7.981481481481481,2.2083333333333335,7.435185185185186,25.921296296296294,4.0092592592592595,0.9351851851851851,2.9537037037037037,0.0,137.69444444444443,3.888888888888889,141.58333333333334
216,N1,LRP231a,A,228.797,6.0,0.09722222222222222,5.1157407407407405,3.7407407407407405,4.157407407407407,2.875,4.569444444444445,0.8981481481481483,3.2129629629629632,13.861111111111112,2.689814814814815,1.0231481481481481,1.9722222222222223,0.0,41.21759259259259,2.9953703703703702,44.21296296296296
217,N1,LRP231b,A,229.203,8.0,0.041015625,2.158203125,1.578125,1.75390625,1.212890625,1.927734375,0.37890625,1.35546875,5.84765625,1.134765625,0.431640625,0.83203125,0.0,17.388671875,1.263671875,18.65234375
218,N1,LRP232a,A,230.13,8.0,0.041015625,2.158203125,1.578125,1.75390625,1.212890625,1.927734375,0.37890625,1.35546875,5.84765625,1.134765625,0.431640625,0.83203125,0.0,17.388671875,1.263671875,18.65234375
219,N1,LRP233a,A,230.921,6.0,0.09722222222222222,5.1157407407407405,3.7407407407407405,4.157407407407407,2.875,4.569444444444445,0.8981481481481483,3.2129629629629632,13.861111111111112,2.689814814814815,1.0231481481481481,1.9722222222222223,0.0,41.21759259259259,2.9953703703703702,44.21296296296296
220,N1,LRP234a,A,231.966,6.0,0.09722222222222222,5.1157407407407405,3.7407407407407405,4.157407407407407,2.875,4.569444444444445,0.8981481481481483,3.2129629629629632,13.861111111111112,2.689814814814815,1.0231481481481481,1.9722222222222223,0.0,41.21759259259259,2.9953703703703702,44.21296296296296
221,N1,LRP236a,C,242.016,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
222,N1,LRP238a,A,242.898,4.0,0.328125,17.265625,12.625,14.03125,9.703125,15.421875,3.03125,10.84375,46.78125,9.078125,3.453125,6.65625,0.0,139.109375,10.109375,149.21875
223,N1,LRP239a,B,244.367,4.0,0.328125,17.265625,12.625,14.03125,9.703125,15.421875,3.03125,10.84375,46.78125,9.078125,3.453125,6.65625,0.0,139.109375,10.109375,149.21875
224,N1,LRP240a,B,244.856,4.0,0.328125,17.265625,12.625,14.03125,9.703125,15.421875,3.03125,10.84375,46.78125,9.078125,3.453125,6.65625,0.0,139.109375,10.109375,149.21875
225,N1,LRP240c,A,244.975,4.0,0.328125,17.265625,12.625,14.03125,9.703125,15.421875,3.03125,10.84375,46.78125,9.078125,3.453125,6.65625,0.0,139.109375,10.109375,149.21875
226,N1,LRP241a,A,246.02,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
227,N1,LRP242b,A,247.637,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
228,N1,LRP243b,C,248.499,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
229,N1,LRP244a,A,249.04,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
230,N1,LRP244b,B,249.348,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
231,N1,LRP244c,A,249.674,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
232,N1,LRP245a,A,250.215,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
233,N1,LRP245b,A,250.519,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
234,N1,LRP246a,A,250.841,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
235,N1,LRP246b,A,251.281,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
236,N1,LRP247a,A,251.538,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
237,N1,LRP248a,B,252.506,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
238,N1,LRP249a,B,253.777,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
239,N1,LRP250a,A,254.333,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
240,N1,LRP251a,A,255.505,2.0,2.625,138.125,101.0,112.25,77.625,123.375,24.25,86.75,374.25,72.625,27.625,53.25,0.0,1112.875,80.875,1193.75
241,N1,LRP252a,A,256.378,2.0,3.75,134.625,99.375,124.25,82.25,185.375,38.125,82.25,390.625,67.0,25.875,30.0,0.875,1207.625,56.75,1264.375
242,N1,LRP252c,A,256.89,2.0,3.75,134.625,99.375,124.25,82.25,185.375,38.125,82.25,390.625,67.0,25.875,30.0,0.875,1207.625,56.75,1264.375
243,N1,LRP253a,A,257.94,2.0,3.75,134.625,99.375,124.25,82.25,185.375,38.125,82.25,390.625,67.0,25.875,30.0,0.875,1207.625,56.75,1264.375
244,N1,LRP255a,A,259.795,2.0,3.75,134.625,99.375,124.25,82.25,185.375,38.125,82.25,390.625,67.0,25.875,30.0,0.875,1207.625,56.75,1264.375
245,N1,LRP257a,B,262.116,2.0,3.75,134.625,99.375,124.25,82.25,185.375,38.125,82.25,390.625,67.0,25.875,30.0,0.875,1207.625,56.75,1264.375
246,N1,LRP260a,A,264.369,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
247,N1,LRP261a,B,265.483,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
248,N1,LRP262a,B,266.424,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
249,N1,LRP263b,A,267.818,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
250,N1,LRP264a,B,268.954,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
251,N1,LRP264c,C,269.199,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
252,N1,LRP265a,A,269.721,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
253,N1,LRP265b,A,269.99,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
254,N1,LRP267a,A,270.642,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
255,N1,LRP268a,A,271.89,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
256,N1,LRP268b,A,272.356,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
257,N1,LRP269a,B,273.008,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
258,N1,LRP269c,B,273.443,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
259,N1,LRP270a,A,273.878,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
260,N1,LRP271a,A,274.66,2.0,3.0,147.625,110.25,100.25,79.875,163.375,24.5,105.0,508.75,113.75,102.375,394.5,0.0,1356.375,496.875,1853.25
261,N1,LRP272a,C,275.943,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
262,N1,LRP272c,B,276.281,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
263,N1,LRP276a,B,280.299,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
264,N1,LRP279a,B,282.994,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
265,N1,LRP280a,A,284.134,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
266,N1,LRP282a,A,285.58,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
267,N1,LRP282c,A,286.08,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
268,N1,LRP282e,A,286.378,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
269,N1,LRP283a,A,286.631,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
270,N1,LRP283c,A,287.144,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
271,N1,LRP283d,A,287.487,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
272,N1,LRP284a,A,288.329,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
273,N1,LRP286b,A,289.889,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
274,N1,LRP287a,A,290.719,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
275,N1,LRP288a,A,292.426,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
276,N1,LRP289a,A,293.134,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
277,N1,LRP291a,A,294.534,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
278,N1,LRP291c,A,294.77,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
279,N1,LRP291d,A,295.295,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
280,N1,LRP292a,A,295.625,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
281,N1,LRP292b,A,296.135,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
282,N1,LRP293a,A,296.647,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
283,N1,LRP293c,A,297.034,2.0,2.875,98.25,154.625,118.0,11.5,158.375,13.625,101.375,813.125,113.125,27.5,105.375,0.0,1584.875,132.875,1717.75
284,N1,LRP294a,A,297.569,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
285,N1,LRP294c,A,298.405,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
286,N1,LRP295a,A,299.057,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
287,N1,LRP295b,A,299.434,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
288,N1,LRP296a,A,299.756,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
289,N1,LRP296b,A,300.406,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
290,N1,LRP298a,A,302.237,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
291,N1,LRP299a,A,302.729,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
292,N1,LRP299c,A,303.237,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
293,N1,LRP300a,A,303.782,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
294,N1,LRP300b,A,303.793,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
295,N1,LRP300d,A,304.217,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
296,N1,LRP301a,A,304.449,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
297,N1,LRP301b,A,304.857,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
298,N1,LRP302a,A,305.527,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
299,N1,LRP302c,A,305.794,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
300,N1,LRP302e,A,306.139,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
301,N1,LRP303a,A,307.229,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
302,N1,LRP304b,A,307.981,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
303,N1,LRP305a,A,308.652,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
304,N1,LRP305c,A,309.038,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
305,N1,LRP306a,A,309.355,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
306,N1,LRP306b,A,309.971,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
307,N1,LRP307a,A,310.723,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
308,N1,LRP308a,A,311.886,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
309,N1,LRP308b,A,312.138,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
310,N1,LRP309a,A,312.354,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
311,N1,LRP309b,A,312.609,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
312,N1,LRP310a,A,313.947,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
313,N1,LRP310b,A,314.144,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
314,N1,LRP311a,A,314.502,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
315,N1,LRP311b,A,315.009,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
316,N1,LRP313b,A,317.001,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
317,N1,LRP314a,A,318.11,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
318,N1,LRP315a,A,318.796,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
319,N1,LRP316a,A,320.189,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
320,N1,LRP317a,A,320.513,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
321,N1,LRP318a,A,321.305,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
322,N1,LRP318b,A,321.536,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
323,N1,LRP319a,A,322.5,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
324,N1,LRP319b,A,322.823,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
325,N1,LRP320a,A,323.619,2.0,5.25,295.5,151.875,126.875,98.375,253.125,43.125,126.625,208.5,97.375,80.25,91.0,0.0,1406.625,171.25,1577.875
326,N1,LRP321a,A,324.331,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
327,N1,LRP321b,A,324.607,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
328,N1,LRP321d,A,325.153,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
329,N1,LRP322a,A,325.49,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
330,N1,LRP323b,A,327.312,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
331,N1,LRP325a,A,329.084,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
332,N1,LRP325c,A,329.181,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
333,N1,LRP326a,B,329.499,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
334,N1,LRP327a,A,330.931,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
335,N1,LRP328a,C,331.259,2.0,5.5,96.75,31.125,93.625,18.0,132.25,25.25,82.625,141.625,69.0,29.125,33.375,0.0,695.75,62.5,758.25
336,N1,LRP331a,B,335.192,2.0,4.875,126.125,68.625,98.0,29.75,127.25,20.625,39.75,313.875,180.375,53.5,522.875,0.0,1009.25,576.375,1585.625
337,N1,LRP332a,A,335.38,2.0,4.875,126.125,68.625,98.0,29.75,127.25,20.625,39.75,313.875,180.375,53.5,522.875,0.0,1009.25,576.375,1585.625
338,N1,LRP332b,A,336.054,2.0,4.875,126.125,68.625,98.0,29.75,127.25,20.625,39.75,313.875,180.375,53.5,522.875,0.0,1009.25,576.375,1585.625
339,N1,LRP332c,A,336.237,2.0,4.875,126.125,68.625,98.0,29.75,127.25,20.625,39.75,313.875,180.375,53.5,522.875,0.0,1009.25,576.375,1585.625
340,N1,LRP333a,A,337.019,2.0,4.875,126.125,68.625,98.0,29.75,127.25,20.625,39.75,313.875,180.375,53.5,522.875,0.0,1009.25,576.375,1585.625
341,N1,LRP335a,A,338.859,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
342,N1,LRP336a,A,339.648,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
343,N1,LRP339a,A,342.77,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
344,N1,LRP339c,A,343.243,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
345,N1,LRP340a,A,344.209,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
346,N1,LRP341a,A,344.531,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
347,N1,LRP342a,C,345.592,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
348,N1,LRP342c,A,345.911,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
349,N1,LRP345a,B,349.092,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
350,N1,LRP346a,A,349.759,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
